,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,time
032_WSD_id_4_WebService_tr_4559_1st_11822.csv,0.9864149305555556,0.9999530692697578,0.9423079156767227,0.9998835519799063,0.9374950000266665,0.9999999999999996,0.9999999999999993,0.951048951048951,0.6713268569333057,1.1071150302886963
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,0.3396067131599201,0.9811328578537072,0.6697071609332397,0.98977473129043,0.4140078656908548,0.4556451612903221,0.2666666666666664,0.5863196853548721,0.7733686161254536,2.7393949031829834
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,0.013017022095068994,0.9121468642551224,0.02450252729361789,0.8937421988637321,0.04101657718830352,0.04774083546462057,0.008960573476702496,0.13521209885651053,0.7193173101698835,2.3603463172912598
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,0.02984990276986543,0.9586075926028357,0.10978648252159201,0.9588934310858209,0.13953248246425526,0.15384615384615358,0.06060606060606049,0.5,0.6610159848713921,2.079688310623169
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,0.8789669339275195,0.9998401949245909,0.5318075824013312,0.9990448049209689,0.8888838901767626,0.9491525423728807,0.8888888888888881,0.7936384627004166,0.7043094769183341,2.0029444694519043
054_WSD_id_26_WebService_tr_2409_1st_2509.csv,0.23131762087347787,0.9390549423291579,0.49182322134620526,0.9528296360090716,0.3063021281310132,0.3317073170731703,0.3333333333333329,0.5995295982811041,0.6873731801381763,2.3401079177856445
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,0.9202741702741702,0.9999588545095457,0.258413453260737,0.9984945630057634,0.8421003878398599,0.9999999999999993,0.9999999999999991,0.8421052631578948,0.6409697674374154,2.030334234237671
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,0.8355924508719283,0.9991156381247219,0.9179525608658133,0.9996648533382533,0.7904711945893979,0.9807692307692302,0.8888888888888884,0.8442056155559051,0.6906340070020359,1.8267226219177246
068_WSD_id_40_WebService_tr_4549_1st_13322.csv,0.4368580480770343,0.9740790932142911,0.16498818217804812,0.9704547068072816,0.5531867632816624,0.6190476190476186,0.666666666666666,0.5909090909090908,0.6699694982385395,2.06957745552063
074_WSD_id_46_WebService_tr_990_1st_1090.csv,0.8617807796996045,0.9975539645757194,0.9278789205943042,0.9989598388539354,0.7912835801250288,0.8714285714285708,0.7422680412371129,0.8278021387971881,0.824348380598313,1.6554365158081055
089_WSD_id_61_WebService_tr_1010_1st_1110.csv,0.29675726791353885,0.9731666500897567,0.7307464490298341,0.9858522184254965,0.388679715674392,0.4086845466155807,0.16528925619834664,0.37889761338659106,0.7393888757810944,1.8624670505523682
094_WSD_id_66_WebService_tr_3309_1st_3914.csv,0.4805089683196951,0.9953903088276668,0.8014355369365288,0.9987216459077501,0.46808130378824764,0.494117647058823,0.49999999999999944,0.6169365542872312,0.6803995285006084,1.594883918762207
099_WSD_id_71_WebService_tr_4559_1st_14411.csv,0.8491039079911797,0.9996353862961548,0.7853856831603038,0.9995634305291882,0.7961117127256128,0.9999999999999996,0.9999999999999993,0.8033083484104421,0.6791592783186453,1.9863829612731934
106_WSD_id_78_WebService_tr_3363_1st_3463.csv,0.8841003153189152,0.9982327447087206,0.842533394175685,0.9974219112989907,0.8157844784277863,0.9140049140049133,0.6666666666666661,0.7113157556270097,0.6861169611365187,2.1484034061431885
113_WSD_id_85_WebService_tr_500_1st_335.csv,0.3056388934974206,0.9873131446853108,0.6655853216643214,0.9940018287641628,0.32050985461529885,0.3729372937293726,0.222222222222222,0.581202236010645,0.671309526690977,2.4834182262420654
117_WSD_id_89_WebService_tr_3251_1st_3351.csv,1.0,1.0,0.3882048914119589,0.9987668293438682,0.9999950000249999,0.9999999999999991,0.9999999999999983,1.0,0.6961601775761354,1.7116849422454834
125_WSD_id_97_WebService_tr_2217_1st_2317.csv,0.6390297749868048,0.995148546748134,0.8218972923893659,0.9981570078168444,0.5976051904257784,0.7264573991031386,0.5882352941176465,0.7027146805274109,0.6409474523195393,2.083238363265991
130_WSD_id_102_WebService_tr_2362_1st_2462.csv,0.5401788442504191,0.9878422226296513,0.7767553597488127,0.9973518445393853,0.6606285534038501,0.8478260869565211,0.3999999999999996,0.737830524274419,0.6207591296705032,2.143028736114502
137_WSD_id_109_WebService_tr_4559_1st_14404.csv,0.9785654625862754,0.9999328635647768,0.9363212669918463,0.9998703561082338,0.9430844391830076,0.9999999999999996,0.9999999999999993,0.9466746554823248,0.6727510292185118,2.010697603225708
139_WSD_id_111_WebService_tr_1701_1st_1801.csv,0.37262883115142137,0.8832027082555803,0.5096873093173452,0.8886920564421568,0.39285367509438585,0.4117647058823524,0.2666666666666664,0.43111114186468125,0.8518415184888398,2.5829267501831055
140_MSL_id_1_Sensor_tr_530_1st_630.csv,0.9976046146681199,0.9998711473966405,0.9996409849330056,0.9999883560251166,0.9679950051457735,0.9999999999999996,0.9999999999999993,0.9728353140916809,0.9854602683441424,0.32088613510131836
141_MSL_id_2_Sensor_tr_500_1st_550.csv,0.5104074795998457,0.8090994771963009,0.617836746912918,0.8237802099225475,0.6711359506699399,0.7821011673151747,0.6153846153846146,0.5817067145941969,0.8036487571517312,0.3297915458679199
143_MSL_id_4_Sensor_tr_980_1st_3550.csv,0.99893800739886,0.9999578519232695,0.9998553288536337,0.9999968421848144,0.9869231054548581,0.9999999999999996,0.9999999999999993,0.9842554083808059,0.8505800514170551,0.527775764465332
144_MSL_id_5_Sensor_tr_1525_1st_4590.csv,0.014110220600981776,0.23102697269224326,0.01894791252089176,0.2771146541524984,0.053997825796093184,0.053998351195383286,0.0017398869073510202,0.05398722439728003,0.5808962231876722,0.6258845329284668
145_MSL_id_6_Sensor_tr_530_1st_630.csv,0.5089344394169075,0.9600485344805988,0.7811095732095107,0.9831708833086311,0.6347776223454072,0.9603174603174597,0.444444444444444,0.66387545701144,0.7560113864418556,0.22437715530395508
147_MSL_id_8_Sensor_tr_590_1st_690.csv,0.18913244644559848,0.7581587884618187,0.2667093611660963,0.7813634064381575,0.3430876954545584,0.4777251184834119,0.05128205128205118,0.4456631043077632,0.7541785544340898,0.15169310569763184
148_MSL_id_9_Sensor_tr_883_1st_1238.csv,0.8629590323963101,0.9766523960339313,0.899738897018369,0.9861557165664043,0.8353759078824177,0.9999999999999996,0.9999999999999993,0.869957498792761,0.6999042233547861,0.34830451011657715
149_Stock_id_1_Finance_tr_500_1st_7.csv,0.0755692633083831,0.6153186906446201,0.8625881099085306,0.9154620765032667,0.13343640982193078,0.13377278014734362,0.1257327673337373,0.09476675215964335,0.5601298884264628,2.753695487976074
151_Stock_id_3_Finance_tr_500_1st_62.csv,0.06500340495645339,0.5726375514237407,0.8589039780321468,0.911228513799937,0.11301572127774512,0.11301859799713848,0.10716871832005766,0.19915028516955918,0.511351011688445,1.3204669952392578
155_Stock_id_7_Finance_tr_500_1st_18.csv,0.06442659113342085,0.5723775663414639,0.9267409401850234,0.9526861450250669,0.10894415086727309,0.10894684714427177,0.10383973288814666,0.055307673328186674,0.47618871853223155,3.3777596950531006
156_Stock_id_8_Finance_tr_500_1st_24.csv,0.3080541773063024,0.9108320557340281,0.5455659845994925,0.9200729252780323,0.38404993911644136,0.38405390230207703,0.3652661064425766,0.4726847064155722,0.8018463341100227,1.0403883457183838
160_Stock_id_12_Finance_tr_500_1st_14.csv,0.09383724447148699,0.6648733529467474,0.750468858798234,0.8643440507375572,0.15161449170387814,0.15161725067385418,0.1454407005520652,0.15085524398505246,0.612126342987159,2.3871381282806396
162_Stock_id_14_Finance_tr_500_1st_4.csv,0.16989072558031026,0.5675237903090218,0.9487819912294896,0.9616042349380982,0.2555078218863655,0.255576401917865,0.22903563941299762,0.13875907499758852,0.5179365208801288,1.6640653610229492
165_Stock_id_17_Finance_tr_500_1st_7.csv,0.16275680692327685,0.5472685532268926,0.972824979282681,0.9795857443552242,0.2526090654087505,0.25280247390800126,0.2227094391876296,0.12806204453807285,0.5143846587663615,5.608542203903198
166_Stock_id_18_Finance_tr_500_1st_18.csv,0.19802162289170486,0.608457513303412,0.8922410462205423,0.9217933653390046,0.2766360363331182,0.2770562770562767,0.2432111589256563,0.14366421751686193,0.5727966804546151,2.4911463260650635
169_Daphnet_id_1_HumanActivity_tr_9693_1st_20732.csv,0.5286086442686543,0.8988203584679878,0.5158192709987867,0.9159788186279115,0.5571084141469004,0.7843137254901956,0.483870967741935,0.4862494360981649,0.7756023366497201,6.181480407714844
170_MITDB_id_1_Medical_tr_17675_1st_17775.csv,0.5773710619041441,0.9305308382179185,0.5638818019777252,0.9566864408611402,0.5452557850349528,0.7812140488597138,0.37037037037037,0.5740907612838938,0.6910805393027566,153.04097604751587
171_MITDB_id_2_Medical_tr_50000_1st_88864.csv,0.8446208765668604,0.9863168911371871,0.7483471513290952,0.9835736168303055,0.7898535750301133,0.8991974946173413,0.749354005167958,0.6902530654630037,0.7261012721286303,169.77481317520142
172_MITDB_id_3_Medical_tr_27274_1st_27374.csv,0.674342378407379,0.9786316169590051,0.7355661178689389,0.9869298296180059,0.7017217967271726,0.9036305610867128,0.1844380403458211,0.7621540592361767,0.6774562694757862,199.9102804660797
173_MITDB_id_4_Medical_tr_13620_1st_13720.csv,0.21733606311945297,0.5312841821371742,0.22925613795648087,0.6030850363745851,0.282445678120796,0.41076692778884866,0.07111412123264449,0.3010137381693522,0.6629108378435962,163.66705703735352
175_MITDB_id_6_Medical_tr_27274_1st_27374.csv,0.54150094903924,0.9731501565243899,0.5588289200718142,0.9798952632394611,0.5631626485927741,0.7738825132316716,0.1910828025477705,0.4988364074449027,0.6774227415636178,264.66253662109375
176_MITDB_id_7_Medical_tr_6232_1st_6332.csv,0.9176942921451444,0.9917421463803273,0.9536384743542367,0.9977426828409617,0.838970368848141,0.9642717127100698,0.6497210167389952,0.8666461651907574,0.7662632379708936,161.82312273979187
177_MITDB_id_8_Medical_tr_17675_1st_17775.csv,0.6375715643264681,0.9696466380209504,0.7396383484697854,0.9847746134761589,0.6910152353543529,0.8707699939761167,0.13862332695984678,0.7033335883724293,0.6876359054498971,209.13675546646118
178_SMD_id_1_Facility_tr_6000_1st_10609.csv,0.4883189272854852,0.8443770912043519,0.2923036591175102,0.9180913101931656,0.5748819618555725,0.8428184281842813,0.555555555555555,0.28340889479764236,0.6827726442036861,2.3549323081970215
179_SMD_id_2_Facility_tr_5925_1st_17580.csv,0.8757719035358655,0.9986626254332814,0.9214625849132994,0.9995265627242349,0.8021341341201672,0.9999999999999996,0.9999999999999993,0.8071615701997221,0.6482750187836014,2.575704574584961
180_SMD_id_3_Facility_tr_5925_1st_17580.csv,0.9182866219147762,0.992953257584832,0.845965194450109,0.9941619180536363,0.9266616935822444,0.9999999999999996,0.9999999999999993,0.6889250814332247,0.9998543292278552,1.451197624206543
181_SMD_id_4_Facility_tr_5000_1st_15144.csv,0.6746975653506302,0.976448492853062,0.7616454563320966,0.9838723718943252,0.6019182318675802,0.9669861554845575,0.4705882352941172,0.7797991391511759,0.8288493076027504,1.9365520477294922
183_SMD_id_6_Facility_tr_5925_1st_17580.csv,0.9567772288510232,0.999682343859079,0.9627759047884706,0.9998310876579329,0.8656666493493537,0.9999999999999996,0.9999999999999993,0.8722708955672729,0.6238221301670286,2.3830649852752686
184_SMD_id_7_Facility_tr_7119_1st_15849.csv,0.4710531984309968,0.7013996947230388,0.4771264742510005,0.7045649977202098,0.5351139811117015,0.9998144368157352,0.9824561403508766,0.6435846972330753,0.8404850558000476,2.089813232421875
185_SMD_id_8_Facility_tr_5000_1st_15144.csv,0.6767843105866083,0.9804409854993812,0.783900253841563,0.9881987301313745,0.645896966386939,0.9270035732516585,0.4705882352941172,0.772068192625943,0.8241191065088899,3.046644687652588
187_SMD_id_10_Facility_tr_5000_1st_15849.csv,0.38807725575312135,0.6445070364758397,0.41249657612619495,0.6854651815509019,0.39584308297174503,0.9138326726476106,0.39999999999999963,0.4947412491867067,0.8197165825762378,2.3119566440582275
188_SMD_id_11_Facility_tr_500_1st_392.csv,0.4892224173113889,0.7865765080520969,0.4068402401788328,0.7639899539553471,0.5472513987729628,0.8881987577639747,0.666666666666666,0.49033418215189917,0.7452240079650276,1.3545377254486084
189_SMD_id_12_Facility_tr_5925_1st_17580.csv,0.8459068367098966,0.9884200617266037,0.7875983335463775,0.990060309575954,0.8417217439855834,0.9999999999999996,0.9999999999999993,0.5676156583629893,0.707497836896719,2.4978742599487305
190_SMD_id_13_Facility_tr_7119_1st_15849.csv,0.7586970623185326,0.9198728737249476,0.7185410173715759,0.9344360027617811,0.7506400091069807,0.9986991265564016,0.9433962264150939,0.5793553034290507,0.8474710540230536,4.843421697616577
191_SMD_id_14_Facility_tr_4596_1st_4696.csv,0.8221404442035528,0.9982705130214122,0.73879118946848,0.996932909606445,0.769225820812898,0.9225092250922503,0.7999999999999994,0.5813953488372093,0.6707693066102425,2.5976734161376953
192_SMD_id_15_Facility_tr_5925_1st_17580.csv,0.9647358839635225,0.9994960770521932,0.8917232791745693,0.9992105587250029,0.9584614578341223,0.9999999999999996,0.9999999999999993,0.9656461750598506,0.710964171234994,1.5901389122009277
194_SMD_id_17_Facility_tr_5925_1st_17580.csv,0.8691045328293777,0.9992185236798934,0.8930596080617652,0.9995437201261662,0.8636313999833319,0.9999999999999996,0.9999999999999993,0.8653693076287441,0.7845805880995774,2.355790853500366
195_SMD_id_18_Facility_tr_5925_1st_17580.csv,0.9825454097200388,0.9998314100713882,0.9365870734767875,0.9997194604920708,0.9573120748699399,0.9999999999999996,0.9999999999999993,0.9571300168040956,0.6679082799435018,2.052596092224121
196_SMD_id_19_Facility_tr_7174_1st_21230.csv,0.8310795674030184,0.9988852076316774,0.913642846564657,0.9996059420838019,0.7918502897461012,0.95049504950495,0.7272727272727267,0.8095797475842219,0.6929914352490311,3.0794410705566406
197_SMD_id_20_Facility_tr_5000_1st_15144.csv,0.674751003573785,0.9790379714823931,0.7434162513005377,0.9851593199182456,0.6580501918714683,0.9414204250907201,0.4705882352941172,0.6839378503256109,0.8370791619931238,1.9020073413848877
198_SMD_id_21_Facility_tr_5925_1st_17580.csv,0.8557668898326136,0.9986692212833836,0.8815576746375018,0.9993618257370288,0.8441876731506829,0.9999999999999996,0.9999999999999993,0.8472850678733033,0.9753465961041902,2.8106281757354736
199_SMD_id_22_Facility_tr_5925_1st_17580.csv,0.881374046447296,0.9967857103282043,0.8092459092197263,0.9966077483812714,0.8858082140096035,0.9999999999999996,0.9999999999999993,0.5256410256410257,0.6790223433344094,2.4051623344421387
201_SMD_id_24_Facility_tr_7174_1st_21230.csv,0.8499166448703009,0.9990587679021955,0.948182053250007,0.9997068623005201,0.8411968295887092,0.90566037735849,0.6153846153846148,0.7381240275109007,0.6919527525314997,3.093787431716919
202_SMD_id_25_Facility_tr_6250_1st_21230.csv,0.903812094963464,0.9997216895027113,0.8952687708496493,0.999787817731942,0.8301838234531081,0.9999999999999996,0.9999999999999991,0.8238404416624548,0.6721756570168546,2.6065828800201416
203_SMD_id_26_Facility_tr_7174_1st_21230.csv,0.8875050464339461,0.9992147242656051,0.9214734711760102,0.9994895543609903,0.8344621722723853,0.9846153846153841,0.8749999999999992,0.6920668105897058,0.6403498817478851,3.836414098739624
204_SMD_id_27_Facility_tr_5000_1st_15144.csv,0.6381079709979316,0.9777480777058176,0.7615449534716695,0.9867751747962551,0.6678881590825446,0.8513830285982179,0.4705882352941172,0.7135972356881273,0.817090144453912,3.837496519088745
205_SMD_id_28_Facility_tr_5925_1st_17580.csv,0.9567432641088807,0.9996936887212546,0.9683917865456376,0.9998627101182721,0.8846104512109452,0.9999999999999996,0.9999999999999993,0.8844689976915193,0.6545916860291374,2.398052453994751
